flower_power,team
28.72,CHI
25.77,NYG
24.76,SF
22.71,NE
21.40,GB
20.76,HOU
20.71,SEA
19.64,DEN
19.57,ATL
17.89,BAL
17.64,STL
17.56,DAL
17.32,TB
16.62,ARI
15.31,WAS
14.60,MIN
13.54,MIA
11.96,DET
11.38,PHI
11.31,CAR
11.23,NYJ
10.27,SD
9.70,PIT
9.16,CIN
8.58,NO
8.32,CLE
5.86,IND
5.58,BUF
2.82,OAK
0.74,JAC
0.04,KC
0.00,TEN
