flower_power,team
30.84,CHI
30.45,SF
25.88,HOU
23.79,NE
23.21,ATL
20.78,SEA
20.71,ARI
20.62,MIN
20.53,DEN
20.42,GB
20.07,STL
18.49,BAL
18.20,NYG
14.67,DAL
14.61,DET
14.09,WAS
14.02,MIA
13.18,IND
12.02,SD
11.83,TB
11.56,PHI
11.44,PIT
11.15,CIN
9.67,NYJ
9.37,CAR
8.52,NO
5.26,CLE
5.20,JAC
3.24,BUF
2.36,KC
1.32,TEN
0.00,OAK
