flower_power,team
25.32,SEA
23.59,CAR
23.34,DEN
21.59,SF
19.54,NO
17.27,KC
16.71,NE
16.31,ARI
16.23,CIN
14.42,STL
14.25,IND
14.13,DAL
13.12,DET
12.63,PHI
12.47,MIA
12.13,SD
11.54,TEN
10.69,BAL
9.95,CHI
9.50,GB
9.48,TB
8.81,PIT
8.17,ATL
8.06,BUF
7.73,NYG
5.75,OAK
5.60,HOU
5.32,MIN
4.72,CLE
4.57,WAS
2.12,NYJ
0.00,JAC
