flower_power,team
32.32,PHI
22.57,PIT
20.08,MIN
19.72,DEN
15.35,ATL
14.93,BUF
13.75,DAL
13.59,GB
13.40,CAR
13.40,SEA
13.32,CIN
13.02,NE
12.47,OAK
11.90,BAL
9.75,ARI
9.36,NYG
8.93,MIA
8.90,SD
8.54,KC
8.10,WAS
7.75,DET
7.52,NO
7.43,SF
6.85,CLE
6.18,LA
6.11,CHI
6.04,NYJ
5.98,TEN
5.63,HOU
5.18,IND
1.36,JAC
0.00,TB
