flower_power,team
20.00,ARI
19.81,CIN
18.89,NE
18.45,SEA
18.07,CAR
17.48,PIT
17.41,KC
14.80,GB
13.82,DEN
10.84,NYJ
10.31,MIN
10.17,BUF
7.93,OAK
7.59,CHI
7.15,NYG
6.64,STL
6.28,DET
6.01,HOU
5.60,BAL
5.60,PHI
5.18,WAS
4.47,SD
3.92,JAC
3.90,ATL
2.87,DAL
2.43,MIA
2.39,IND
2.06,TB
2.00,SF
1.60,NO
1.20,CLE
0.00,TEN
