flower_power,team
22.10,TEN
20.21,NE
20.04,PIT
19.66,NYJ
18.52,GB
18.33,IND
16.73,DET
16.72,SD
16.31,PHI
16.18,ATL
15.90,BAL
15.78,KC
15.43,NYG
15.36,OAK
13.50,MIN
13.15,MIA
12.53,CHI
11.84,WAS
10.89,NO
10.55,HOU
10.15,CLE
9.35,CIN
8.70,STL
8.06,DAL
7.42,SEA
5.76,SF
5.74,JAC
5.16,DEN
4.61,TB
4.46,BUF
2.45,ARI
0.00,CAR
