flower_power,team
25.26,NE
22.25,DEN
19.83,GB
19.37,SEA
18.16,KC
18.16,IND
17.36,BAL
16.79,BUF
16.74,MIA
15.64,ARI
15.60,PHI
14.36,SD
14.07,DET
13.63,DAL
13.07,HOU
12.90,PIT
12.06,CIN
11.99,STL
10.62,SF
10.04,MIN
9.72,NO
9.06,NYG
8.73,ATL
7.86,CLE
6.27,CAR
4.64,NYJ
4.64,CHI
3.18,OAK
2.91,WAS
1.84,TB
0.49,JAC
0.00,TEN
