flower_power,team
27.14,NE
23.43,SF
21.80,SEA
21.52,NYG
20.87,DEN
19.72,CHI
19.48,HOU
17.18,GB
16.56,ATL
16.32,BAL
15.16,WAS
15.15,TB
14.03,DAL
13.96,CIN
13.10,MIN
12.43,PIT
12.01,STL
11.92,DET
11.89,SD
11.28,NO
11.14,CAR
9.93,MIA
9.73,CLE
9.45,NYJ
7.42,BUF
7.39,IND
7.21,ARI
5.95,PHI
4.20,TEN
0.46,JAC
0.27,OAK
0.00,KC
