flower_power,team
29.44,NE
26.12,ARI
24.69,NYJ
23.38,PIT
22.86,PHI
22.52,CIN
20.89,ATL
20.78,GB
16.91,NYG
16.79,BUF
16.64,DEN
15.41,SEA
15.08,CAR
15.07,WAS
14.58,STL
14.09,DAL
12.75,MIN
12.53,BAL
11.85,SD
11.51,NO
11.47,MIA
10.79,CLE
10.41,IND
9.79,OAK
8.76,KC
8.74,SF
6.26,TEN
5.90,DET
4.92,HOU
4.63,CHI
1.39,JAC
0.00,TB
