flower_power,team
30.17,DEN
27.99,CAR
27.07,SEA
26.99,SF
25.41,KC
25.39,IND
25.38,NO
25.22,GB
24.09,CIN
23.42,DAL
22.19,NE
21.91,DET
20.04,CHI
19.43,ARI
19.13,TEN
18.60,MIA
18.60,BAL
18.30,SD
17.30,PHI
16.88,CLE
15.63,BUF
14.61,WAS
14.16,STL
13.66,ATL
12.51,HOU
12.28,TB
12.10,NYG
11.62,MIN
11.37,PIT
11.24,NYJ
10.50,OAK
0.00,JAC
