flower_power,team
26.37,SF
26.27,HOU
25.04,NE
24.57,NYG
24.57,CHI
24.21,DEN
22.08,ATL
21.06,GB
18.95,SEA
17.75,TB
17.06,MIA
16.52,DAL
15.23,BAL
15.06,PIT
14.34,MIN
14.33,WAS
14.10,DET
14.00,ARI
13.62,CAR
13.04,NYJ
12.33,SD
12.17,STL
11.24,NO
10.89,PHI
8.69,CIN
7.57,CLE
7.27,IND
6.82,OAK
4.92,BUF
3.63,JAC
3.04,TEN
0.00,KC
