flower_power,team
20.70,CIN
20.36,ARI
17.81,KC
17.69,NE
16.65,SEA
15.93,PIT
15.77,CAR
14.45,DEN
13.71,GB
10.46,BUF
9.54,NYJ
9.42,MIN
7.66,CHI
6.82,OAK
6.76,HOU
6.62,NYG
6.46,BAL
6.10,DET
5.87,ATL
5.84,STL
4.67,PHI
4.63,IND
4.11,WAS
3.36,SD
2.87,DAL
2.71,TB
2.71,SF
2.25,MIA
1.20,JAC
0.79,NO
0.38,TEN
0.00,CLE
