flower_power,team
26.99,GB
23.97,BAL
23.89,HOU
23.84,NO
23.40,SF
23.20,NE
21.15,PIT
20.78,DET
18.90,CHI
18.14,NYJ
17.84,DAL
17.42,ATL
16.46,MIA
15.87,CIN
15.41,TEN
13.96,SD
13.86,PHI
13.58,NYG
12.82,BUF
12.47,SEA
12.37,DEN
11.73,OAK
11.35,CAR
10.90,ARI
9.83,WAS
9.50,JAC
8.47,CLE
8.44,MIN
8.17,TB
5.73,KC
3.34,STL
0.00,IND
