flower_power,team
25.58,NE
21.78,CIN
21.24,ARI
18.08,DEN
16.86,PIT
16.39,NYJ
15.84,GB
14.47,CAR
14.34,PHI
13.60,SEA
12.94,STL
12.73,KC
12.35,OAK
11.69,ATL
10.79,BAL
10.47,BUF
10.01,MIN
9.44,NYG
8.24,NO
7.42,DAL
7.34,WAS
7.26,SD
6.98,MIA
6.45,CLE
6.36,IND
3.21,HOU
3.06,CHI
1.97,TB
1.59,SF
1.54,TEN
0.95,JAC
0.00,DET
