flower_power,team
27.55,DEN
25.17,KC
24.48,SEA
23.20,IND
22.48,NO
20.50,GB
20.19,CAR
19.66,SF
19.35,DAL
16.96,DET
16.73,MIA
16.20,NE
15.88,BAL
15.88,SD
15.83,TEN
14.21,CIN
14.14,ARI
13.44,PHI
12.45,OAK
12.29,CHI
11.10,ATL
11.09,CLE
9.92,WAS
9.41,BUF
9.38,STL
6.40,TB
6.09,MIN
5.78,PIT
5.62,NYJ
5.02,HOU
2.96,NYG
0.00,JAC
