flower_power,team
22.85,ARI
21.87,SEA
21.18,CIN
19.53,KC
19.24,PIT
18.66,CAR
17.50,NE
16.35,MIN
16.31,DEN
15.83,GB
12.06,NYJ
10.56,BUF
10.38,STL
10.31,DET
10.29,OAK
9.78,HOU
9.28,CHI
8.60,WAS
8.59,BAL
7.88,SD
6.98,NYG
6.75,ATL
5.91,PHI
5.00,SF
4.39,CLE
3.96,NO
3.88,IND
3.72,MIA
3.61,DAL
2.99,JAC
2.82,TB
0.00,TEN
