flower_power,team
24.77,SEA
24.64,CAR
24.55,DEN
23.18,NO
22.98,SF
19.35,NE
19.11,KC
18.10,CIN
17.69,ARI
16.04,DAL
15.47,STL
14.95,IND
14.09,PHI
13.84,SD
13.47,MIA
13.34,GB
13.21,BAL
13.14,DET
12.95,TEN
12.16,CHI
11.39,TB
10.98,BUF
10.58,PIT
9.57,ATL
8.88,NYG
7.74,CLE
6.77,WAS
6.75,MIN
6.65,OAK
6.26,HOU
5.58,NYJ
0.00,JAC
