flower_power,team
29.06,GB
27.28,SF
26.03,HOU
25.35,BAL
25.29,DET
25.21,NE
24.83,CHI
24.61,NO
22.28,DAL
22.07,PIT
20.42,CIN
20.20,ATL
19.98,PHI
19.30,NYJ
17.06,NYG
17.01,TEN
16.29,MIA
15.41,BUF
14.83,SEA
13.57,SD
13.06,OAK
12.88,DEN
12.78,ARI
12.78,JAC
12.68,WAS
12.31,CAR
12.08,TB
10.48,MIN
10.02,CLE
6.17,STL
3.78,KC
0.00,IND
