flower_power,team
33.54,DEN
32.32,SEA
31.82,SD
27.42,ARI
26.17,IND
24.73,KC
23.64,GB
23.54,BAL
23.44,NYG
23.17,BUF
22.75,CIN
21.38,DET
20.85,SF
20.45,HOU
19.42,NE
19.05,DAL
17.47,MIA
16.86,PHI
15.43,ATL
14.96,CHI
13.71,CLE
13.27,WAS
11.63,TEN
11.30,PIT
10.49,CAR
10.35,NO
9.85,MIN
8.93,NYJ
3.57,OAK
2.69,STL
0.03,JAC
0.00,TB
