flower_power,team
26.22,SEA
25.65,NE
23.83,SF
23.15,DEN
21.09,GB
20.84,ATL
20.82,CHI
18.72,NYG
18.15,HOU
16.79,BAL
16.64,WAS
16.55,MIN
15.56,NO
15.44,CIN
14.19,DAL
13.87,CAR
13.41,STL
12.67,TB
12.48,PIT
11.70,SD
11.57,MIA
11.05,DET
10.40,ARI
8.75,NYJ
8.60,CLE
7.77,IND
5.86,BUF
5.80,PHI
2.79,TEN
2.34,OAK
1.38,JAC
0.00,KC
