flower_power,team
24.00,NE
21.50,GB
21.48,DEN
19.58,MIA
18.19,IND
18.17,KC
18.07,SEA
17.24,PHI
16.48,BAL
16.30,BUF
14.47,ARI
14.37,SD
14.17,DET
12.57,HOU
11.49,SF
11.40,DAL
11.35,CIN
11.17,NO
10.59,STL
10.51,PIT
9.95,MIN
9.09,CLE
8.19,ATL
6.63,NYG
6.59,CHI
4.40,WAS
4.01,NYJ
3.63,CAR
2.04,TEN
1.65,OAK
1.35,TB
0.00,JAC
