flower_power,team
24.41,TEN
23.32,PIT
21.45,NYJ
19.79,NE
18.44,IND
16.97,KC
16.86,NYG
16.62,BAL
16.58,GB
16.37,ATL
16.03,DET
15.92,PHI
14.90,SD
13.84,MIN
13.81,CHI
13.42,WAS
13.27,DAL
12.88,OAK
12.25,HOU
12.17,MIA
10.74,CLE
10.69,SEA
10.58,CIN
8.83,STL
8.54,NO
6.27,DEN
4.93,SF
4.61,TB
2.54,JAC
2.42,ARI
2.02,BUF
0.00,CAR
