flower_power,team
24.64,HOU
24.35,CHI
23.44,DEN
23.15,NE
23.07,SF
20.74,GB
18.94,SEA
18.75,ATL
18.16,NYG
17.03,BAL
16.29,TB
15.20,DAL
13.65,MIN
13.10,PIT
12.76,DET
12.56,NO
11.72,CAR
11.71,WAS
11.68,STL
11.60,SD
11.45,ARI
10.56,CIN
9.02,NYJ
8.89,MIA
8.26,IND
7.02,CLE
6.68,PHI
6.19,BUF
5.46,TEN
1.96,OAK
0.58,JAC
0.00,KC
