flower_power,team
24.82,ARI
21.48,CIN
19.79,SEA
19.74,KC
19.12,PIT
18.87,NE
17.88,CAR
16.56,DEN
16.29,GB
15.87,MIN
12.33,NYJ
10.79,STL
10.27,BUF
9.99,OAK
9.95,DET
9.57,CHI
8.82,HOU
8.15,WAS
8.15,BAL
7.63,SD
7.38,NYG
7.14,ATL
5.50,PHI
4.61,SF
4.55,CLE
3.97,DAL
3.90,JAC
3.84,IND
3.57,NO
3.50,TB
2.27,MIA
0.00,TEN
