flower_power,team
23.74,NE
21.08,SEA
20.59,DEN
19.92,GB
17.02,KC
16.53,BAL
16.10,DAL
15.96,IND
15.73,MIA
15.62,BUF
15.18,PHI
14.03,ARI
14.00,HOU
13.90,SD
13.89,DET
13.50,PIT
12.84,CIN
10.97,STL
10.55,SF
10.50,NYG
10.38,MIN
10.00,ATL
8.82,NO
7.70,CLE
6.56,CAR
5.20,NYJ
4.69,CHI
4.00,WAS
3.48,OAK
1.95,TB
0.80,JAC
0.00,TEN
