flower_power,team
21.34,ARI
19.95,CIN
19.05,SEA
18.68,KC
18.48,NE
18.14,PIT
17.78,CAR
15.87,GB
14.34,DEN
12.34,MIN
10.41,NYJ
9.07,BUF
8.23,OAK
7.65,NYG
7.54,STL
7.51,CHI
7.46,DET
6.09,HOU
6.07,WAS
5.87,SD
5.47,BAL
5.02,PHI
4.66,ATL
3.24,JAC
3.19,SF
3.19,DAL
2.07,TB
2.01,IND
1.78,CLE
1.51,NO
1.43,MIA
0.00,TEN
