flower_power,team
35.62,DEN
32.67,SEA
30.68,CAR
29.57,NO
26.89,IND
26.00,NE
25.36,BAL
25.27,KC
24.38,MIA
23.79,TEN
22.18,BUF
21.96,HOU
21.04,SD
19.14,DAL
18.38,ATL
18.16,DET
17.66,CLE
17.00,GB
16.68,NYJ
16.14,CHI
16.04,SF
14.75,TB
14.31,CIN
13.27,PHI
13.17,OAK
12.77,ARI
12.61,MIN
10.15,WAS
7.67,NYG
6.46,PIT
3.58,STL
0.00,JAC
